Start Date,End Date,Variables,Market,Spend
25-02-2020,02-03-2020,Leaflets,y,9073.61
25-02-2020,02-03-2020,Leaflets,y,8154.16
25-02-2020,02-03-2020,Leaflets,y,0
25-02-2020,02-03-2020,OLA,y,4209.94
25-02-2020,02-03-2020,OLA,y,2589.62
25-02-2020,02-03-2020,OLA,y,3297.74
25-02-2020,02-03-2020,OLA,y,484.64
25-02-2020,02-03-2020,OLV,y,0
25-02-2020,02-03-2020,OLV,y,22784.3
25-02-2020,02-03-2020,OLV,y,15627.49
25-02-2020,02-03-2020,OLV,y,8409.26
25-02-2020,02-03-2020,OOH,y,2094.67
25-02-2020,02-03-2020,OOH,y,6882.53
25-02-2020,02-03-2020,OOH,y,4060.65
25-02-2020,02-03-2020,OOH,y,0
25-02-2020,02-03-2020,Paid Search,y,28930.13
25-02-2020,02-03-2020,Paid Search,y,128266.59
25-02-2020,02-03-2020,Paid Search,y,117349.59
25-02-2020,02-03-2020,Paid Search,y,0
25-02-2020,02-03-2020,Paid Social,y,17435.06
25-02-2020,02-03-2020,Paid Social,y,53791.52
25-02-2020,02-03-2020,Paid Social,y,115087.83
25-02-2020,02-03-2020,Paid Social,y,0
25-02-2020,02-03-2020,Radio,y,6138.53
25-02-2020,02-03-2020,Radio,y,11411.1
25-02-2020,02-03-2020,Radio,y,7947.63
25-02-2020,02-03-2020,Radio,y,0
25-02-2020,02-03-2020,SMS,y,444
25-02-2020,02-03-2020,SMS,y,5354.92
25-02-2020,02-03-2020,SMS,y,3354.38
25-02-2020,02-03-2020,SMS,y,1589.22
25-02-2020,02-03-2020,TV,y,0.11
25-02-2020,02-03-2020,TV,y,2088.97
25-02-2020,02-03-2020,TV,y,0.25
25-02-2020,02-03-2020,TV,y,0.02
03-03-2020,09-03-2020,Affiliates,y,18078.04
03-03-2020,09-03-2020,Affiliates,y,21013.07
03-03-2020,09-03-2020,Affiliates,y,19704.89
03-03-2020,09-03-2020,Affiliates,y,4407.77
03-03-2020,09-03-2020,Audio,y,0
03-03-2020,09-03-2020,Audio,y,0
03-03-2020,09-03-2020,Audio,y,0
03-03-2020,09-03-2020,Audio,y,0
03-03-2020,09-03-2020,Email,y,1670.8
03-03-2020,09-03-2020,Email,y,12692.47
03-03-2020,09-03-2020,Email,y,8566.36
03-03-2020,09-03-2020,Email,y,18216.25
03-03-2020,09-03-2020,Leaflets,y,0
03-03-2020,09-03-2020,Leaflets,y,7851.55
03-03-2020,09-03-2020,Leaflets,y,4989.7
03-03-2020,09-03-2020,Leaflets,y,0
03-03-2020,09-03-2020,OLA,y,4063.82
03-03-2020,09-03-2020,OLA,y,2596.1
03-03-2020,09-03-2020,OLA,y,3240.25
03-03-2020,09-03-2020,OLA,y,557.33
03-03-2020,09-03-2020,OLV,y,0
03-03-2020,09-03-2020,OLV,y,26197.87
03-03-2020,09-03-2020,OLV,y,16543.49
03-03-2020,09-03-2020,OLV,y,11009.5
03-03-2020,09-03-2020,OOH,y,2324.51
03-03-2020,09-03-2020,OOH,y,7831.72
03-03-2020,09-03-2020,OOH,y,4142.15
03-03-2020,09-03-2020,OOH,y,4344.11
03-03-2020,09-03-2020,Paid Search,y,29206.48
03-03-2020,09-03-2020,Paid Search,y,127796.09
03-03-2020,09-03-2020,Paid Search,y,114104.28
03-03-2020,09-03-2020,Paid Search,y,535.82
03-03-2020,09-03-2020,Paid Social,y,17275.74
03-03-2020,09-03-2020,Paid Social,y,52382.23
03-03-2020,09-03-2020,Paid Social,y,107174.08
03-03-2020,09-03-2020,Paid Social,y,0
03-03-2020,09-03-2020,Radio,y,6957.05
03-03-2020,09-03-2020,Radio,y,11932.83
03-03-2020,09-03-2020,Radio,y,6674.11
03-03-2020,09-03-2020,Radio,y,0
03-03-2020,09-03-2020,SMS,y,448.71
03-03-2020,09-03-2020,SMS,y,5319.14
03-03-2020,09-03-2020,SMS,y,3224.49
03-03-2020,09-03-2020,SMS,y,1927.83
03-03-2020,09-03-2020,TV,y,0.08
03-03-2020,09-03-2020,TV,y,1863.73
03-03-2020,09-03-2020,TV,y,0.17
03-03-2020,09-03-2020,TV,y,0.02
10-03-2020,16-03-2020,Affiliates,y,17417.97
10-03-2020,16-03-2020,Affiliates,y,20453.8
10-03-2020,16-03-2020,Affiliates,y,20048.83
10-03-2020,16-03-2020,Affiliates,y,3364.21
10-03-2020,16-03-2020,Audio,y,0
10-03-2020,16-03-2020,Audio,y,0
10-03-2020,16-03-2020,Audio,y,0
10-03-2020,16-03-2020,Audio,y,0
10-03-2020,16-03-2020,Email,y,1707.99
10-03-2020,16-03-2020,Email,y,13750.46
10-03-2020,16-03-2020,Email,y,9847.34
10-03-2020,16-03-2020,Email,y,15784.81
10-03-2020,16-03-2020,Leaflets,y,0
10-03-2020,16-03-2020,Leaflets,y,6641.13
10-03-2020,16-03-2020,Leaflets,y,3651.01
10-03-2020,16-03-2020,Leaflets,y,0
10-03-2020,16-03-2020,OLA,y,3841.65
10-03-2020,16-03-2020,OLA,y,2643.25
10-03-2020,16-03-2020,OLA,y,3420.07
10-03-2020,16-03-2020,OLA,y,450.73
10-03-2020,16-03-2020,OLV,y,0
10-03-2020,16-03-2020,OLV,y,25924.54
10-03-2020,16-03-2020,OLV,y,17315.61
10-03-2020,16-03-2020,OLV,y,9776.34
10-03-2020,16-03-2020,OOH,y,174.33
10-03-2020,16-03-2020,OOH,y,8199.68
10-03-2020,16-03-2020,OOH,y,4717.11
10-03-2020,16-03-2020,OOH,y,0
10-03-2020,16-03-2020,Paid Search,y,28417.79
10-03-2020,16-03-2020,Paid Search,y,126667.55
10-03-2020,16-03-2020,Paid Search,y,117385.39
10-03-2020,16-03-2020,Paid Search,y,0
10-03-2020,16-03-2020,Paid Social,y,16573.75
10-03-2020,16-03-2020,Paid Social,y,51049.41
10-03-2020,16-03-2020,Paid Social,y,109138.16
10-03-2020,16-03-2020,Paid Social,y,0
10-03-2020,16-03-2020,Radio,y,6497.55
10-03-2020,16-03-2020,Radio,y,11491.18
10-03-2020,16-03-2020,Radio,y,7528.47
10-03-2020,16-03-2020,Radio,y,0
10-03-2020,16-03-2020,SMS,y,428.71
10-03-2020,16-03-2020,SMS,y,5261.97
10-03-2020,16-03-2020,SMS,y,3325.34
10-03-2020,16-03-2020,SMS,y,1388.47
10-03-2020,16-03-2020,TV,y,0.06
10-03-2020,16-03-2020,TV,y,1653.41
10-03-2020,16-03-2020,TV,y,0.12
10-03-2020,16-03-2020,TV,y,0.02
17-03-2020,23-03-2020,Affiliates,y,17204.62
17-03-2020,23-03-2020,Affiliates,y,19715.52
17-03-2020,23-03-2020,Affiliates,y,18441.7
17-03-2020,23-03-2020,Affiliates,y,1995.35
17-03-2020,23-03-2020,Audio,y,0
17-03-2020,23-03-2020,Audio,y,0
17-03-2020,23-03-2020,Audio,y,0
17-03-2020,23-03-2020,Audio,y,0
17-03-2020,23-03-2020,Email,y,1732.58
17-03-2020,23-03-2020,Email,y,13748.54
17-03-2020,23-03-2020,Email,y,9038.74
17-03-2020,23-03-2020,Email,y,10777.88
17-03-2020,23-03-2020,Leaflets,y,0
17-03-2020,23-03-2020,Leaflets,y,5457.19
17-03-2020,23-03-2020,Leaflets,y,2287.1
17-03-2020,23-03-2020,Leaflets,y,0
17-03-2020,23-03-2020,OLA,y,4664.95
17-03-2020,23-03-2020,OLA,y,4446.52
17-03-2020,23-03-2020,OLA,y,5552.76
17-03-2020,23-03-2020,OLA,y,418.25
17-03-2020,23-03-2020,OLV,y,0
17-03-2020,23-03-2020,OLV,y,28456.7
17-03-2020,23-03-2020,OLV,y,17081.68
17-03-2020,23-03-2020,OLV,y,7319.28
17-03-2020,23-03-2020,OOH,y,0
17-03-2020,23-03-2020,OOH,y,7999.42
17-03-2020,23-03-2020,OOH,y,4028.41
17-03-2020,23-03-2020,OOH,y,0
17-03-2020,23-03-2020,Paid Search,y,28248.92
17-03-2020,23-03-2020,Paid Search,y,123867.89
17-03-2020,23-03-2020,Paid Search,y,110670.97
17-03-2020,23-03-2020,Paid Search,y,0
17-03-2020,23-03-2020,Paid Social,y,17804.28
17-03-2020,23-03-2020,Paid Social,y,53757.59
17-03-2020,23-03-2020,Paid Social,y,125598.39
17-03-2020,23-03-2020,Paid Social,y,0
17-03-2020,23-03-2020,Radio,y,6364.94
17-03-2020,23-03-2020,Radio,y,9844.71
17-03-2020,23-03-2020,Radio,y,4686.02
17-03-2020,23-03-2020,Radio,y,0
17-03-2020,23-03-2020,SMS,y,423.43
17-03-2020,23-03-2020,SMS,y,5149.35
17-03-2020,23-03-2020,SMS,y,3114.81
17-03-2020,23-03-2020,SMS,y,725.49
17-03-2020,23-03-2020,TV,y,0.04
17-03-2020,23-03-2020,TV,y,1462.89
17-03-2020,23-03-2020,TV,y,0.08
17-03-2020,23-03-2020,TV,y,0
24-03-2020,30-03-2020,Affiliates,y,19953.93
24-03-2020,30-03-2020,Affiliates,y,16711.06
24-03-2020,30-03-2020,Affiliates,y,19352.5
24-03-2020,30-03-2020,Affiliates,y,5.36
24-03-2020,30-03-2020,Audio,y,0
24-03-2020,30-03-2020,Audio,y,0
24-03-2020,30-03-2020,Audio,y,0
24-03-2020,30-03-2020,Audio,y,0
24-03-2020,30-03-2020,Email,y,2860.37
24-03-2020,30-03-2020,Email,y,10196.58
24-03-2020,30-03-2020,Email,y,9610.36
24-03-2020,30-03-2020,Email,y,33.27
24-03-2020,30-03-2020,Leaflets,y,0
24-03-2020,30-03-2020,Leaflets,y,3093.58
24-03-2020,30-03-2020,Leaflets,y,1737.54
24-03-2020,30-03-2020,Leaflets,y,0
24-03-2020,30-03-2020,OLA,y,6733.23
24-03-2020,30-03-2020,OLA,y,5341.35
24-03-2020,30-03-2020,OLA,y,7983.68
24-03-2020,30-03-2020,OLA,y,1.05
24-03-2020,30-03-2020,OLV,y,1929.33
24-03-2020,30-03-2020,OLV,y,22244.85
24-03-2020,30-03-2020,OLV,y,19067.53
24-03-2020,30-03-2020,OLV,y,23.77
24-03-2020,30-03-2020,OOH,y,11682.25
24-03-2020,30-03-2020,OOH,y,4639.3
24-03-2020,30-03-2020,OOH,y,4802.18
24-03-2020,30-03-2020,OOH,y,0
24-03-2020,30-03-2020,Paid Search,y,33756.03
24-03-2020,30-03-2020,Paid Search,y,114500.51
24-03-2020,30-03-2020,Paid Search,y,119793.84
24-03-2020,30-03-2020,Paid Search,y,0
24-03-2020,30-03-2020,Paid Social,y,24981.77
24-03-2020,30-03-2020,Paid Social,y,52714.61
24-03-2020,30-03-2020,Paid Social,y,166358.19
24-03-2020,30-03-2020,Paid Social,y,0
24-03-2020,30-03-2020,Radio,y,13670.21
24-03-2020,30-03-2020,Radio,y,1613.89
24-03-2020,30-03-2020,Radio,y,6169.74
24-03-2020,30-03-2020,Radio,y,0
24-03-2020,30-03-2020,SMS,y,582.76
24-03-2020,30-03-2020,SMS,y,4539.81
24-03-2020,30-03-2020,SMS,y,3336.05
24-03-2020,30-03-2020,SMS,y,1.52
24-03-2020,30-03-2020,TV,y,0.03
24-03-2020,30-03-2020,TV,y,1203.61
24-03-2020,30-03-2020,TV,y,0.06
24-03-2020,30-03-2020,TV,y,0
31-03-2020,06-04-2020,Affiliates,y,19542.63
31-03-2020,06-04-2020,Affiliates,y,17629.81
31-03-2020,06-04-2020,Affiliates,y,22335.78
31-03-2020,06-04-2020,Affiliates,y,2.72
31-03-2020,06-04-2020,Audio,y,0
31-03-2020,06-04-2020,Audio,y,0
31-03-2020,06-04-2020,Audio,y,0
31-03-2020,06-04-2020,Audio,y,0
31-03-2020,06-04-2020,Email,y,2994.33
31-03-2020,06-04-2020,Email,y,10341.69
31-03-2020,06-04-2020,Email,y,12573.35
31-03-2020,06-04-2020,Email,y,16.28
31-03-2020,06-04-2020,Leaflets,y,0
31-03-2020,06-04-2020,Leaflets,y,2542.68
31-03-2020,06-04-2020,Leaflets,y,1409.53
31-03-2020,06-04-2020,Leaflets,y,0
31-03-2020,06-04-2020,OLA,y,7229.76
31-03-2020,06-04-2020,OLA,y,6096.63
31-03-2020,06-04-2020,OLA,y,9620.82
31-03-2020,06-04-2020,OLA,y,0.76
31-03-2020,06-04-2020,OLV,y,2504.74
31-03-2020,06-04-2020,OLV,y,23233.39
31-03-2020,06-04-2020,OLV,y,26566.8
31-03-2020,06-04-2020,OLV,y,12.14
31-03-2020,06-04-2020,OOH,y,13187.69
31-03-2020,06-04-2020,OOH,y,3987.43
31-03-2020,06-04-2020,OOH,y,7461.12
31-03-2020,06-04-2020,OOH,y,0
31-03-2020,06-04-2020,Paid Search,y,33134.6
31-03-2020,06-04-2020,Paid Search,y,124781.79
31-03-2020,06-04-2020,Paid Search,y,134845.67
31-03-2020,06-04-2020,Paid Search,y,0
31-03-2020,06-04-2020,Paid Social,y,25349.42
31-03-2020,06-04-2020,Paid Social,y,57079.26
31-03-2020,06-04-2020,Paid Social,y,184831.86
31-03-2020,06-04-2020,Paid Social,y,0
31-03-2020,06-04-2020,Radio,y,12984.32
31-03-2020,06-04-2020,Radio,y,0
31-03-2020,06-04-2020,Radio,y,11582.84
31-03-2020,06-04-2020,Radio,y,0
31-03-2020,06-04-2020,SMS,y,565.22
31-03-2020,06-04-2020,SMS,y,4650.05
31-03-2020,06-04-2020,SMS,y,3663.85
31-03-2020,06-04-2020,SMS,y,0.9
31-03-2020,06-04-2020,TV,y,0.02
31-03-2020,06-04-2020,TV,y,1130.49
31-03-2020,06-04-2020,TV,y,0.05
31-03-2020,06-04-2020,TV,y,0
07-04-2020,13-04-2020,Affiliates,y,19098.89
07-04-2020,13-04-2020,Affiliates,y,18386.8
07-04-2020,13-04-2020,Affiliates,y,22812.04
07-04-2020,13-04-2020,Affiliates,y,7.16
07-04-2020,13-04-2020,Audio,y,4280.63
07-04-2020,13-04-2020,Audio,y,4280.74
07-04-2020,13-04-2020,Audio,y,4506.75
07-04-2020,13-04-2020,Audio,y,14.03
07-04-2020,13-04-2020,Email,y,2672.42
07-04-2020,13-04-2020,Email,y,10295.2
07-04-2020,13-04-2020,Email,y,12861.43
07-04-2020,13-04-2020,Email,y,41.06
07-04-2020,13-04-2020,Leaflets,y,0
07-04-2020,13-04-2020,Leaflets,y,2323.8
07-04-2020,13-04-2020,Leaflets,y,998.99
07-04-2020,13-04-2020,Leaflets,y,0
07-04-2020,13-04-2020,OLA,y,7583.8
07-04-2020,13-04-2020,OLA,y,6627.35
07-04-2020,13-04-2020,OLA,y,10117.5
07-04-2020,13-04-2020,OLA,y,2.42
07-04-2020,13-04-2020,OLV,y,2172.54
07-04-2020,13-04-2020,OLV,y,26653.72
07-04-2020,13-04-2020,OLV,y,32148.65
07-04-2020,13-04-2020,OLV,y,33.85
07-04-2020,13-04-2020,OOH,y,28924.62
07-04-2020,13-04-2020,OOH,y,13491.22
07-04-2020,13-04-2020,OOH,y,36779.48
07-04-2020,13-04-2020,OOH,y,0
07-04-2020,13-04-2020,Paid Search,y,32828.24
07-04-2020,13-04-2020,Paid Search,y,133279.21
07-04-2020,13-04-2020,Paid Search,y,138222.48
07-04-2020,13-04-2020,Paid Search,y,0
07-04-2020,13-04-2020,Paid Social,y,25104.6
07-04-2020,13-04-2020,Paid Social,y,60780.76
07-04-2020,13-04-2020,Paid Social,y,184039.14
07-04-2020,13-04-2020,Paid Social,y,0
07-04-2020,13-04-2020,Radio,y,11020.1
07-04-2020,13-04-2020,Radio,y,0
07-04-2020,13-04-2020,Radio,y,12739.09
07-04-2020,13-04-2020,Radio,y,0
07-04-2020,13-04-2020,SMS,y,528.63
07-04-2020,13-04-2020,SMS,y,4738.22
07-04-2020,13-04-2020,SMS,y,3629.94
07-04-2020,13-04-2020,SMS,y,2.53
07-04-2020,13-04-2020,TV,y,0.01
07-04-2020,13-04-2020,TV,y,1035.27
07-04-2020,13-04-2020,TV,y,0.03
07-04-2020,13-04-2020,TV,y,0
14-04-2020,20-04-2020,Affiliates,y,16624.91
14-04-2020,20-04-2020,Affiliates,y,17908.54
14-04-2020,20-04-2020,Affiliates,y,20210.77
14-04-2020,20-04-2020,Affiliates,y,5.37
14-04-2020,20-04-2020,Audio,y,5188.86
14-04-2020,20-04-2020,Audio,y,5843.84
14-04-2020,20-04-2020,Audio,y,5688.35
14-04-2020,20-04-2020,Audio,y,15.81
14-04-2020,20-04-2020,Email,y,1733.74
14-04-2020,20-04-2020,Email,y,9339.57
14-04-2020,20-04-2020,Email,y,10210.56
14-04-2020,20-04-2020,Email,y,29.87
14-04-2020,20-04-2020,Leaflets,y,0
14-04-2020,20-04-2020,Leaflets,y,1835.35
14-04-2020,20-04-2020,Leaflets,y,630.37
14-04-2020,20-04-2020,Leaflets,y,0
14-04-2020,20-04-2020,OLA,y,9485.74
14-04-2020,20-04-2020,OLA,y,10843.63
14-04-2020,20-04-2020,OLA,y,15007.79
14-04-2020,20-04-2020,OLA,y,3.6
14-04-2020,20-04-2020,OLV,y,0
14-04-2020,20-04-2020,OLV,y,26442.97
14-04-2020,20-04-2020,OLV,y,26517.05
14-04-2020,20-04-2020,OLV,y,26.93
14-04-2020,20-04-2020,OOH,y,0
14-04-2020,20-04-2020,OOH,y,3290.05
14-04-2020,20-04-2020,OOH,y,15650.72
14-04-2020,20-04-2020,OOH,y,0
14-04-2020,20-04-2020,Paid Search,y,27870.92
14-04-2020,20-04-2020,Paid Search,y,126993.65
14-04-2020,20-04-2020,Paid Search,y,122258.51
14-04-2020,20-04-2020,Paid Search,y,0
14-04-2020,20-04-2020,Paid Social,y,20840.67
14-04-2020,20-04-2020,Paid Social,y,58765.89
14-04-2020,20-04-2020,Paid Social,y,160235.41
14-04-2020,20-04-2020,Paid Social,y,0
14-04-2020,20-04-2020,Radio,y,7445.27
14-04-2020,20-04-2020,Radio,y,0
14-04-2020,20-04-2020,Radio,y,8598.49
14-04-2020,20-04-2020,Radio,y,0
14-04-2020,20-04-2020,SMS,y,399.19
14-04-2020,20-04-2020,SMS,y,4495.2
14-04-2020,20-04-2020,SMS,y,3153.9
14-04-2020,20-04-2020,SMS,y,1.95
14-04-2020,20-04-2020,TV,y,0.01
14-04-2020,20-04-2020,TV,y,904.38
14-04-2020,20-04-2020,TV,y,0.02
14-04-2020,20-04-2020,TV,y,0
21-04-2020,27-04-2020,Affiliates,y,19152.16
21-04-2020,27-04-2020,Affiliates,y,19769.59
21-04-2020,27-04-2020,Affiliates,y,19832.65
21-04-2020,27-04-2020,Affiliates,y,9.4
21-04-2020,27-04-2020,Audio,y,7067.55
21-04-2020,27-04-2020,Audio,y,7473.99
21-04-2020,27-04-2020,Audio,y,6685.39
21-04-2020,27-04-2020,Audio,y,34.5
21-04-2020,27-04-2020,Email,y,2234.84
21-04-2020,27-04-2020,Email,y,10990.8
21-04-2020,27-04-2020,Email,y,9475.26
21-04-2020,27-04-2020,Email,y,50.78
21-04-2020,27-04-2020,Leaflets,y,0
21-04-2020,27-04-2020,Leaflets,y,2049.01
21-04-2020,27-04-2020,Leaflets,y,448.05
21-04-2020,27-04-2020,Leaflets,y,0
21-04-2020,27-04-2020,OLA,y,17281.13
21-04-2020,27-04-2020,OLA,y,19607.17
21-04-2020,27-04-2020,OLA,y,22610.65
21-04-2020,27-04-2020,OLA,y,12.57
21-04-2020,27-04-2020,OLV,y,765.45
21-04-2020,27-04-2020,OLV,y,33215.41
21-04-2020,27-04-2020,OLV,y,24557.73
21-04-2020,27-04-2020,OLV,y,48.94
21-04-2020,27-04-2020,OOH,y,0
21-04-2020,27-04-2020,OOH,y,32314.76
21-04-2020,27-04-2020,OOH,y,0
21-04-2020,27-04-2020,OOH,y,0
21-04-2020,27-04-2020,Paid Search,y,32494.26
21-04-2020,27-04-2020,Paid Search,y,137375.57
21-04-2020,27-04-2020,Paid Search,y,123393.92
21-04-2020,27-04-2020,Paid Search,y,0
21-04-2020,27-04-2020,Paid Social,y,24777.35
21-04-2020,27-04-2020,Paid Social,y,65791.27
21-04-2020,27-04-2020,Paid Social,y,159634.23
21-04-2020,27-04-2020,Paid Social,y,0
21-04-2020,27-04-2020,Radio,y,10572.68
21-04-2020,27-04-2020,Radio,y,1272.11
21-04-2020,27-04-2020,Radio,y,6694.84
21-04-2020,27-04-2020,Radio,y,0
21-04-2020,27-04-2020,SMS,y,475.55
21-04-2020,27-04-2020,SMS,y,4838.5
21-04-2020,27-04-2020,SMS,y,3079.99
21-04-2020,27-04-2020,SMS,y,3.54
21-04-2020,27-04-2020,TV,y,0.01
21-04-2020,27-04-2020,TV,y,856.7
21-04-2020,27-04-2020,TV,y,0.02
21-04-2020,27-04-2020,TV,y,0
28-04-2020,04-05-2020,Affiliates,y,18310.25
28-04-2020,04-05-2020,Affiliates,y,19754.16
28-04-2020,04-05-2020,Affiliates,y,21823.25
28-04-2020,04-05-2020,Affiliates,y,5.1
28-04-2020,04-05-2020,Audio,y,7423.09
28-04-2020,04-05-2020,Audio,y,8150.02
28-04-2020,04-05-2020,Audio,y,7981.98
28-04-2020,04-05-2020,Audio,y,19.54
28-04-2020,04-05-2020,Email,y,1930.57
28-04-2020,04-05-2020,Email,y,10429.57
28-04-2020,04-05-2020,Email,y,10149.67
28-04-2020,04-05-2020,Email,y,26.6
28-04-2020,04-05-2020,Leaflets,y,0
28-04-2020,04-05-2020,Leaflets,y,1911.49
28-04-2020,04-05-2020,Leaflets,y,340.19
28-04-2020,04-05-2020,Leaflets,y,0
28-04-2020,04-05-2020,OLA,y,20485.2
28-04-2020,04-05-2020,OLA,y,23963.72
28-04-2020,04-05-2020,OLA,y,31170.68
28-04-2020,04-05-2020,OLA,y,8.44
28-04-2020,04-05-2020,OLV,y,449.25
28-04-2020,04-05-2020,OLV,y,35734.12
28-04-2020,04-05-2020,OLV,y,31359.98
28-04-2020,04-05-2020,OLV,y,27.83
28-04-2020,04-05-2020,OOH,y,0
28-04-2020,04-05-2020,OOH,y,46751.5
28-04-2020,04-05-2020,OOH,y,21654.55
28-04-2020,04-05-2020,OOH,y,0
28-04-2020,04-05-2020,Paid Search,y,31658.61
28-04-2020,04-05-2020,Paid Search,y,139167.53
28-04-2020,04-05-2020,Paid Search,y,136077.57
28-04-2020,04-05-2020,Paid Search,y,0
28-04-2020,04-05-2020,Paid Social,y,23093.44
28-04-2020,04-05-2020,Paid Social,y,64293.49
28-04-2020,04-05-2020,Paid Social,y,158323.57
28-04-2020,04-05-2020,Paid Social,y,0
28-04-2020,04-05-2020,Radio,y,10283
28-04-2020,04-05-2020,Radio,y,3026.55
28-04-2020,04-05-2020,Radio,y,10843.89
28-04-2020,04-05-2020,Radio,y,0
28-04-2020,04-05-2020,SMS,y,434.78
28-04-2020,04-05-2020,SMS,y,4645.5
28-04-2020,04-05-2020,SMS,y,3241.93
28-04-2020,04-05-2020,SMS,y,1.9
28-04-2020,04-05-2020,TV,y,0
28-04-2020,04-05-2020,TV,y,750.72
28-04-2020,04-05-2020,TV,y,0.01
28-04-2020,04-05-2020,TV,y,0
05-05-2020,11-05-2020,Affiliates,y,19152.52
05-05-2020,11-05-2020,Affiliates,y,19218.51
05-05-2020,11-05-2020,Affiliates,y,20643.59
05-05-2020,11-05-2020,Affiliates,y,0.83
05-05-2020,11-05-2020,Audio,y,8412.55
05-05-2020,11-05-2020,Audio,y,8526.79
05-05-2020,11-05-2020,Audio,y,8138.75
05-05-2020,11-05-2020,Audio,y,2.84
05-05-2020,11-05-2020,Email,y,2142.23
05-05-2020,11-05-2020,Email,y,9900.23
05-05-2020,11-05-2020,Email,y,9287.1
05-05-2020,11-05-2020,Email,y,4.49
05-05-2020,11-05-2020,Leaflets,y,0
05-05-2020,11-05-2020,Leaflets,y,1712.72
05-05-2020,11-05-2020,Leaflets,y,233.03
05-05-2020,11-05-2020,Leaflets,y,0
05-05-2020,11-05-2020,OLA,y,25152.18
05-05-2020,11-05-2020,OLA,y,24574.23
05-05-2020,11-05-2020,OLA,y,30816.58
05-05-2020,11-05-2020,OLA,y,0.97
05-05-2020,11-05-2020,OLV,y,1979.83
05-05-2020,11-05-2020,OLV,y,37028.57
05-05-2020,11-05-2020,OLV,y,31121.62
05-05-2020,11-05-2020,OLV,y,4.96
05-05-2020,11-05-2020,OOH,y,0
05-05-2020,11-05-2020,OOH,y,43402.88
05-05-2020,11-05-2020,OOH,y,18099.28
05-05-2020,11-05-2020,OOH,y,0
05-05-2020,11-05-2020,Paid Search,y,34137.4
05-05-2020,11-05-2020,Paid Search,y,137766.27
05-05-2020,11-05-2020,Paid Search,y,131559.86
05-05-2020,11-05-2020,Paid Search,y,0
05-05-2020,11-05-2020,Paid Social,y,22274.74
05-05-2020,11-05-2020,Paid Social,y,56954.92
05-05-2020,11-05-2020,Paid Social,y,108441.69
05-05-2020,11-05-2020,Paid Social,y,0
05-05-2020,11-05-2020,Radio,y,12949.46
05-05-2020,11-05-2020,Radio,y,3639.53
05-05-2020,11-05-2020,Radio,y,10742.24
05-05-2020,11-05-2020,Radio,y,0
05-05-2020,11-05-2020,SMS,y,432.73
05-05-2020,11-05-2020,SMS,y,4135.68
05-05-2020,11-05-2020,SMS,y,2813.18
05-05-2020,11-05-2020,SMS,y,0.28
05-05-2020,11-05-2020,TV,y,0
05-05-2020,11-05-2020,TV,y,661.84
05-05-2020,11-05-2020,TV,y,0.01
05-05-2020,11-05-2020,TV,y,0
12-05-2020,18-05-2020,Affiliates,y,24872.85
12-05-2020,18-05-2020,Affiliates,y,18830.34
12-05-2020,18-05-2020,Affiliates,y,20765.96
12-05-2020,18-05-2020,Affiliates,y,35.07
12-05-2020,18-05-2020,Audio,y,12121.57
12-05-2020,18-05-2020,Audio,y,8831.13
12-05-2020,18-05-2020,Audio,y,8629.8
12-05-2020,18-05-2020,Audio,y,110.13
12-05-2020,18-05-2020,Email,y,4356.19
12-05-2020,18-05-2020,Email,y,9503.45
12-05-2020,18-05-2020,Email,y,9270.34
12-05-2020,18-05-2020,Email,y,193.85
12-05-2020,18-05-2020,Leaflets,y,0
12-05-2020,18-05-2020,Leaflets,y,1505.48
12-05-2020,18-05-2020,Leaflets,y,166.41
12-05-2020,18-05-2020,Leaflets,y,0
12-05-2020,18-05-2020,OLA,y,45409.27
12-05-2020,18-05-2020,OLA,y,24214.01
12-05-2020,18-05-2020,OLA,y,31589.42
12-05-2020,18-05-2020,OLA,y,26.83
12-05-2020,18-05-2020,OLV,y,16312.76
12-05-2020,18-05-2020,OLV,y,36554.32
12-05-2020,18-05-2020,OLV,y,32428.49
12-05-2020,18-05-2020,OLV,y,221.84
12-05-2020,18-05-2020,OOH,y,10056.55
12-05-2020,18-05-2020,OOH,y,37703.09
12-05-2020,18-05-2020,OOH,y,18559.75
12-05-2020,18-05-2020,OOH,y,0
12-05-2020,18-05-2020,Paid Search,y,46614.01
12-05-2020,18-05-2020,Paid Search,y,137663.01
12-05-2020,18-05-2020,Paid Search,y,134057.64
12-05-2020,18-05-2020,Paid Search,y,0
12-05-2020,18-05-2020,Paid Social,y,34178.66
12-05-2020,18-05-2020,Paid Social,y,59998.91
12-05-2020,18-05-2020,Paid Social,y,147980.61
12-05-2020,18-05-2020,Paid Social,y,0
12-05-2020,18-05-2020,Radio,y,31565.81
12-05-2020,18-05-2020,Radio,y,3435.84
12-05-2020,18-05-2020,Radio,y,11952.43
12-05-2020,18-05-2020,Radio,y,0
12-05-2020,18-05-2020,SMS,y,879.47
12-05-2020,18-05-2020,SMS,y,4768.7
12-05-2020,18-05-2020,SMS,y,3322.8
12-05-2020,18-05-2020,SMS,y,11.52
12-05-2020,18-05-2020,TV,y,0
12-05-2020,18-05-2020,TV,y,585.89
12-05-2020,18-05-2020,TV,y,0.01
12-05-2020,18-05-2020,TV,y,0
19-05-2020,25-05-2020,Affiliates,y,18569.13
19-05-2020,25-05-2020,Affiliates,y,18571.8
